Product,"UPC","Qty Avail"
"CCI 3970","076683039705","0"
"CCI 44","076683000446","0"
"CCI 47","076683000477","0"
"CCI 49","076683000491","0"
"CCI 50","076683000507","0"
"CCI 51","076683000514","0"
"CCI 52","076683000521","0"
"CCI 5200","076683052001","0"
"CCI 5202","076683052025","0"
"CCI 5210","076683052100","53"
"CCI 5220","076683052209","0"
"CCI 5230","076683052308","11"
"CCI 52301","076683523013","8"
"CCI 53","076683000538","0"
"CCI 53608","076683536082","90"
"CCI 53615","076683536150","3150"
"CCI 53616","076683536167","5544"
"CCI 53620","076683536204","3"
"CCI 53654","076683536549","19"
"CCI 53655","076683536556","30"
"CCI 53880","076683538802","219"
"CCI 53955","076683539557","95"
"CCI 53958","076683539588","0"
"CCI 53967","076683539670","0"
"CCI 53979","076683539793","0"
"CCI 53980","076683539809","0"
"CCI 55","076683000552","0"
"CCI 56","076683000569","0"
"CCI 58","076683000583","0"
"CCI 59","076683000590","0"
"CCI 60","076683000606","0"
"CCI 63","076683000637","0"
"CCI 64","076683000644","0"
"CCI 69","076683000699","0"
"CCI 73","076683000736","0"
"CCI 74","076683000743","0"
"CCI 925CC","","0"
"CCI 932GFT","604544617276","0"
"CCI 949CC","604544610642","1196"
"CCI 956","076683009562","0"
"CCI 957","076683009579","0"
"CCI 958","076683009586","0"
"CCI 960","076683009609","0"
"CCI 962","076683009623","0"
"CCI 975","076683009753","0"
"CCI 976","076683009760","0"
"CCI 977","076683009777","0"
"CDLY C33253","816206012095","0"
"CDLY C33261","816206012101","0"
"CDLY C33632","816206012118","0"
"CDLY C33650","816206012149","0"
"CDLY C33652","816206012132","0"
"CDLY C33655","816206012125","0"
"CDLY C33689","816206012439","0"
"CDLY C34405","816206012545","0"
"CDLY C61181","816206011531","0"
"CDLY C61202","816206011548","0"
"CDLY C63155","816206011555","0"
"CDLY C63172","816206011562","0"
"CDLY C63200","816206011883","0"
"CDLY C63220","816206011579","0"
"CDLY C63222","816206011586","0"
"CDLY C64004","816206011647","0"
"CDLY C64020","816206011654","0"
"CDLY C64176","816206011678","0"
"CDLY C67508","816206011593","0"
"CDLY C67559","816206011616","0"
"CE 20217","044734202170","0"
"CE 20254","044734202545","3"
"CE 20261","044734202613","3"
"CE 20262","044734202620","2"
"CE 20263","044734202637","0"
"CE 20264","044734202644","2"
"CE 20271","044734202712","20"
"CE 20280","044734202804","0"
"CE 20811","044734978112","10"
"CE 20817","044734035112","7"
"CE 52113","044734521134","19"
"CE 52138","044734521387","5"
"CE 52140","044734521400","60"
"CE 52141","044734521417","5"
"CE 55604","044734556044","0"
"CE 58072","044734580728","0"
"CE 58073","044734580735","2"
"CENT AC12RS","8033343150190","0"
"CENT AC20RS","803334315021","0"
"CENT AC22SP","853843002225","0"
"CENT AM1903","787450227491","7996"
"CENT AM1925B","787450229204","0"
"CENT AM1930A","787450229457","264"
"CENT AM1966B","","0"
"CENT AM2001","787450235618","0"
"CENT AM2002","787450048652","0"
"CENT HG1916DN","787450384255","471"
"CENT HG1916N","787450044357","281"
"CENT HG2137DN","787450384262","165"
"CENT HG2137N","787450071186","66"
"CENT HG2175X","787450068629","0"
"CENT HG2305G","787450313286","0"
"CENT HG2305X","","0"
"CENT HG2578EG","787450298330","39"
"CENT HG2797DN","787450384279","0"
"CENT HG2797N","787450232792","208"
"CENT HG3083BCN","","0"
"CENT HG3083BN","787450231795","311"
"CENT HG3083CN","787450233799","0"
"CENT HG3087N","787450222588","157"
"CENT HG3089N","787450220720","1049"
"CENT HG3190N","787450224421","0"
"CENT HG3191N","787450224438","0"
"CENT HG3193N","787450224445","0"
"CENT HG3237BN","787450235762","58"
"CENT HG3237N","787450229631","1567"
"CENT HG3277DN","787450269132","82"
"CENT HG3277N","787450268999","97"
"CENT HG3279G","787450234338","143"
"CENT HG3279V","787450234932","176"
"CENT HG3279X","787450269040","0"
"CENT HG3281AN","787450233805","25"
"CENT HG3281N","787450231276","288"
"CENT HG3352N","787450269453","0"
"CENT HG3759DN","787450377318","8"
"CENT HG3759N","787450377301","12"
"CENT MA084","787450235939","29"
"CENT MA085","787450235861","55"
"CENT MA185","151550000979","21"
"CENT MA186","151550000986","119"
"CENT MA217","151550001006","236"
"CENT MA219","151550001013","73"
"CENT MA548","787450297460","100"
"CENT MA549","787450297470","20"
"CENT MA550","787450297487","32"
"CENT MAAK78","151550001037","196"
"CENT OT011","787450234970","50"
"CENT OT1501","151550001044","-10"
"CENT OT1648","787450231252","995"
"CENT OT1727","787450271296","0"
"CENT PAP00013","787450231214","51"
"CENT RI1345G","787450041783","0"
"CENT RI1531X","787450058743","230"
"CENT RI1588X","787450058552","0"
"CENT RI1598X","787450059047","0"
"CENT RI1622CN","787450234437","0"
"CENT RI1658X","787450064263","44"
"CENT RI1805N","787450074477","366"
"CENT RI1826N","787450077676","94"
"CENT RI2063N","787450225268","0"
"CENT RI2087CAN","787450000782","0"
"CENT RI2087N","787450220782","501"
"CENT RI2088N","787450220799","22"
"CENT RI2089N","787450220805","59"
"CENT RI2109X","787450224131","0"
"CENT RI2132N","787450230163","0"
"CENT RI2135N","787450229563","0"
"CENT RI2139N","787450229778","0"
"CENT RI2170CN","787450234413","4"
"CENT RI2174N","787450231832","149"
"CENT RI2182X","787450233256","402"
"CENT RI2186N","787450233478","14"
"CENT RI2198X","787450234635","30"
"CENT RI2199N","787450234987","0"
"CENT RI2222N","787450236394","0"
"CENT RI2245CAN","787450270107","1"
"CENT RI2245N","787450258389","111"
"CENT RI2250CAN","787450270091","0"
"CENT RI2250N","787450269125","0"
"CENT RI2253CAX","","0"
"CENT RI2253X","787450280762","422"
"CENT RI2360CAN","","0"
"CENT RI2360N","787450296428","60"
"CENT RI2361N","787450296442","27"
"CENT RI2362N","787450296468","71"
"CENT RI2363N","787450296480","180"
"CENT SG1077N","787450007147","73"
"CENT SG1090N","787450008571","230"
"CENT SG1667N","787450069923","86"
"CENT SG1874N","787450223219","0"
"CENT SG1875N","787450223226","0"
"CENT SG2028N","787450229297","15"
"CENT SG2118N","787450229488","0"
"CENT SG2287N","787450233041","2"
"CENT SG3014N","787450240742","14"
"CENT SG3015N","787450240759","11"
"CF 340183","805367071247","0"
"CF 340215","752334187307","0"
"CF 340219","752334140012","0"
"CF 340221","752334160010","0"
"CF 340222","752334230010","0"
"CF 340223","752334230027","0"
"CF 340228","752334140029","6"
"CF 340229","752334150028","1"
"CF 340230","752334160027","0"
"CF 340233","752334230072","0"
"CF 340238","805367071233","0"
"CF 340241","805367071245","0"
"CF 340244","805367071414","0"
"CF 340245","805367071415","0"
"CF 340246","805367071416","0"
"CF 340247","805367071417","0"
"CF 340248","805367071418","0"
"CF 340249","805367071419","0"
"CF 340250","8053670712102","0"
"CF 401038","752334191120","0"
"CF 401049","752334191144","0"
"CF 401101","752334191212","0"
"CF 440032","8053670710139","0"
"CF 470037","8053670710948","38"
"CF 470048","805367071369","0"
"CF 500066","752334194220","0"
"CF 500068","752334195005","0"
"CF 500077","752334194251","0"
"CF 500092","8053670710290","0"
"CF 500097","8053670710306","8"
"CF 500110","8053670711013","0"
"CF 500111","8053670711020","0"
"CF 500167","8053670716490","0"
"CF 500188","8053670716353","0"
"CF 500189","8053670716360","0"
"CF 500190","8053670716469","0"
"CF 920302","8053670710436","0"
"CF 920341","151550001075","0"
"CF 920351","805367071151","18"
"CF 920355","805367071205","0"
"CF 920372","8053670715899","0"
"CF 920375","8053670716230","0"
"CF 930000","8053670710467","2"
"CF 930001","8053670710474","3"
"CF 930019","8053670710498","0"
"CF 930020","8053670710504","0"
"CF 930022","8053670710320","4"
"CF 930030","8053670710405","0"
"CF 930031","151550008388","13"
"CF 930032","8053670710429","9"
"CF 930033","805367071166","14"
"CF 930034","805367071167","3"
"CF 930035","805367071168","3"
"CF 930036","805367071169","0"
"CF 930041","805367071174","0"
"CF 930042","805367071175","0"
"CF 930043","805367071176","0"
"CF 930044","805367071177","0"
"CF 930045","805367071178","0"
"CF 930057","8053670716100","0"
"CF 930058","8053670716117","0"
"CF 970366","8053670711303","9"
"CF 970387","805367071149","2"
"CF 970435","8053670716414","0"
"CF CF340155","8053670710177","0"
"CF CF340155D","8053670711075","0"
"CF CF340160","8053670710221","5"
"CF CF340160D","8053670711082","2"
"CF CF340170","8053670710276","1"
"CF CF340170D","8053670711099","1"
"CF CF340182","805367071147","0"
"CF CF340214","752334187352","0"
"CF CF340218","752334230003","0"
"CF CF340226","752334120038","14"
"CF CF340227","752334120045","0"
"CF CF340231","752334230058","0"
"CF CF340235","752334230041","0"
"CF CF340236","805367071231","0"
"CF CF340241D","805367071246","0"
"CF CF340250D","8053670716544","0"
"CF CF470003","","0"
"CF CF470005","805367071365","0"
"CF CF500088","8053670710009","0"
"CF CF500090","8053670710023","10"
"CF CF500116","805367071154","0"
"CF CF500118","805367071157","0"
"CF CF500124","805367071148","9"
"CF CF500125","805367071150","12"
"CF CF500184","8053670716377","0"
"CF CF500186","8053670716391","0"
"CF CF710372","8053670716278","0"
"CF CF710373","8053670716285","0"
"CF CF710374","8053670716292","0"
"CF CF710375","8053670716308","0"
"CF CF710376","8053670716315","0"
"CF CF710377","8053670716322","0"
"CF CF710378","8053670716339","0"
"CF CF710379","8053670716346","0"
"CF CF710403","8053670716421","0"
"CF CF710404","8053670716438","0"
"CF CF710405","8053670716445","0"
"CF CF710406","8053670716452","0"
"CHAMP 40200","076683402004","0"
"CHAMP 40201","076683402011","1"
"CHAMP 40202","076683402028","0"
"CHAMP 40203","076683402035","0"
"CHAMP 40204","076683402042","0"
"CHAMP 40240","076683402400","0"
"CHAMP 40419","076683404190","0"
"CHAMP 40420","076683404206","15"
"CHAMP 40421","076683404213","34"
"CHAMP 40425","076683404251","0"
"CHAMP 40426","076683404268","20"
"CHAMP 40427","076683404275","0"
"CHAMP 40430","076683404305","11"
"CHAMP 40431","076683404312","12"
"CHAMP 40450","076683404503","0"
"CHAMP 40452","076683404527","2"
"CHAMP 40453","076683404534","16"
"CHAMP 40458","076683404589","0"
"CHAMP 40461","076683404619","0"
"CHAMP 40464","076683404640","0"
"CHAMP 40485","076683404855","0"
"CHAMP 40486","076683404862","0"
"CHAMP 40487","076683404879","0"
"CHAMP 40488","076683404886","0"
"CHAMP 40570","076683405708","0"
"CHAMP 40577","076683405777","5"
"CHAMP 40578","076683405784","2"
"CHAMP 40605","076683406057","7"
"CHAMP 40625","076683406255","0"
"CHAMP 40629","076683406293","14"
"CHAMP 40638","076683406385","0"
"CHAMP 40660","076683406606","0"
"CHAMP 40731","076683407313","7"
"CHAMP 40746","076683407467","6"
"CHAMP 40749","076683407498","0"
"CHAMP 40751","076683407511","0"
"CHAMP 40753","076683407535","0"
"CHAMP 40760","076683407603","0"
"CHAMP 40762","076683407627","0"
"CHAMP 40801","076683408013","6"
"CHAMP 40805","076683408051","0"
"CHAMP 40850","076683408501","0"
"CHAMP 40852","076683408525","0"
"CHAMP 40853","076683408532","0"
"CHAMP 40854","076683408549","0"
"CHAMP 40855","076683408556","0"
"CHAMP 40856","076683408563","8"
"CHAMP 40857","076683408570","0"
"CHAMP 40860","076683408600","0"
"CHAMP 40862","076683408624","0"
"CHAMP 40871","076683408716","0"
"CHAMP 40875","076683408754","0"
"CHAMP 40882","076683408822","0"
"CHAMP 40895","076683408952","0"
"CHAMP 40903","076683409034","0"
"CHAMP 40906","076683409065","0"
"CHAMP 40909","076683409096","0"
"CHAMP 40910","076683409102","0"
"CHAMP 40931","076683409317","4"
"CHAMP 40932","076683409324","0"
"CHAMP 40940","076683409409","0"
"CHAMP 40941","076683409416","8"
"CHAMP 40949","076683409492","0"
"CHAMP 40951","076683409515","0"
"CHAMP 40952","076683409522","8"
"CHAMP 40954","076683409546","0"
"CHAMP 40955","076683409553","6"
"CHAMP 40956","076683409560","14"
"CHAMP 40960","076683409607","0"
"CHAMP 40974","076683409744","0"
"CHAMP 40975","076683409751","0"
"CHAMP 40976","076683409768","8"
"CHAMP 42604","076683426048","0"
"CHAMP 42605","076683426055","0"
"CHAMP 42610","076683426109","0"
"CHAMP 42612","076683426123","0"
"CHAMP 42613","076683426130","0"
"CHAMP 42614","151550000061","0"
"CHAMP 42630","151550000078","0"
"CHAMP 42631","076683426314","0"
"CHAMP 42636","076683426369","0"
"CHAMP 42650","076683426505","0"
"CHAMP 43804","076683438041","65"
"CHAMP 43806","076683438065","4"
"CHAMP 43892","","0"
"CHAMP 43894","","0"
"CHAMP 44503","076683445032","0"
"CHAMP 44511","076683445117","0"
"CHAMP 44516","076683445162","0"
"CHAMP 44880","076683448804","0"
"CHAMP 44884","076683448842","33"
"CHAMP 44886","076683448866","0"
"CHAMP 44892","076683448927","2"
"CHAMP 44894","076683448941","3"
"CHAMP 45322","076683453228","0"
"CHAMP 45562","076683455628","0"
"CHAMP 45563","076683455635","0"
"CHAMP 45713","076683457134","14"
"CHAMP 45716","076683457165","0"
"CHAMP 45721","076683457219","32"
"CHAMP 45723","076683457233","0"
"CHAMP 45724","076683457240","0"
"CHAMP 45725","076683457257","0"
"CHAMP 45726","076683457264","0"
"CHAMP 45727","076683457271","2"
"CHAMP 45750","076683457509","4"
"CHAMP 45760","076683457608","56"
"CHAMP 45761","076683457615","0"
"CHAMP 45762","076683457622","16"
"CHAMP 45763","076683457639","56"
"CHAMP 45780","076683457806","0"
"CHAMP 45783","076683457837","61"
"CHAMP 45785","076683457851","10"
"CHAMP 45786","076683457868","50"
"CHAMP 45790","076683457905","0"
"CHAMP 45793","076683457936","0"
"CHAMP 45802","076683458025","5"
"CHAMP 45804","076683458049","0"
"CHAMP 45820","076683458209","10"
"CHAMP 45821","076683458216","0"
"CHAMP 45822","076683458223","5"
"CHAMP 45823","076683458230","0"
"CHAMP 45824","076683458247","0"
"CHAMP 45825","076683458254","1"
"CHAMP 45826","076683458261","6"
"CHAMP 45827","076683458278","2"
"CHAMP 45840","076683458407","0"
"CHAMP 45841","076683458414","3"
"CHAMP 45842","076683458421","8"
"CHAMP 45843","076683458438","9"
"CHAMP 45844","076683458445","10"
"CHAMP 45845","076683458452","0"
"CHAMP 45846","076683458469","1"
"CHAMP 45847","076683458476","3"
"CHAMP 45853","076683458537","1"
"CHAMP 46020","076683460202","0"
"CHAMP 46022","076683460226","0"
"CHAMP 46050","076683460509","0"
"CHAMP 46052","076683460523","0"
"CHAMP 46060","076683460608","0"
"CHAMP 46062","076683460622","2"
"CHAMP 46064","076683460646","6"
"CHAMP 46066","076683460660","1"
"CHAMP 46068","076683460684","0"
"CHAMP 46070","076683460707","0"
"CHAMP 46072","076683460721","8"
"CHAMP 46074","076683460745","0"
"CHAMP 46080","076683460806","7"
"CHAMP 46082","076683460802","11"
"CHAMP 46102","076683461025","1"
"CHAMP 46104","076683461049","7"
"CHAMP 46110","076683461100","0"
"CHAMP 46118","076683461148","3"
"CHAMP 47387","076683473875","0"
"CHAMP 47388","076683473882","6"
"CIM 1878CG","844234104918","0"
"CIM CA151","844234109944","0"
"CIM CA2010G35","844234126699","3"
"CIM CA2011G35","844234126682","3"
"CIM CA213","814230010087","3"
"CIM CA225","844234100675","4"
"CIM CA2500","814230010186","0"
"CIM CA2501","814230015426","2"
"CIM CA281","814230010254","7"
"CIM CA282","814230010261","0"
"CIM CA332","814230010322","0"
"CIM CA346","814230010353","0"
"CIM CA514M00","844234101702","5"
"CIM CA558","814230011350","2"
"CIM CA613","814230010445","0"
"CIM CA850","814230011077","0"
"CIM CA9081","814230011480","3"
"CIM CA9081SSI01","844234107377","3"
"CIM CA914","844234102150","3"
"CIM CA916","814230011152","0"
"CIM ER4100","814230010605","0"
"CIM ER4101","844234102488","1"
"CIM ER4103","814230010599","4"
"CIM ER4104","844234102501","0"
"CIM MP400","814230010612","4"
"CIM MP401","814230010629","0"
"CIM MP410","814230010643","0"
"CIM MP411","814230010650","0"
"CIM MP411B04L06G13","814230011336","0"
"CIM MP415","814230010667","6"
"CIM MP415B04L07G13","814230011442","0"
"CIM PP310GCI01","844234127184","1"
"CIM PP400CC","814230100443","7"
"CIM PP400LCC","814230100535","3"
"CIM PP410CC","814230100467","0"
"CIM PP410LCC","814230100559","0"
"CIM PP410LNI","844234129539","0"
"CIM PP410LSFW","844234129515","0"
"CIM PP410SSI01","844234127191","3"
"CIM PP415LNI","844234129560","1"
"CIM PP415LSFW","844234129546","7"
"CIM PP4506TSSAJ","844234129492","0"
"CIM PTCS","844234110384","0"
"CIM RS410","844234108954","4"
"CLT 1877CGCM","","0"
"CLT AR15A4","098289023292","0"
"CLT AR6720","098289023247","0"
"CLT AR6720CK","098289035417","0"
"CLT AR6720CK-NHG","098289035424","0"
"CLT AR6721","098289023032","0"
"CLT AR6951","098289023285","0"
"CLT AR6951CK","098289035387","0"
"CLT AR901-16S","098289023407","0"
"CLT AR901-16SCA","098289023452","0"
"CLT CE1000","098289026019","0"
"CLT CGG1877HS","098289026033","1"
"CLT CGG1877HSCM","","0"
"CLT CR6720CA","098289019363","0"
"CLT CR6724001","098289033024","0"
"CLT CR6724CA","098289019370","2"
"CLT LE6920","098289019332","0"
"CLT LE6920CA","098289019479","0"
"CLT LE6920CK","098289035295","0"
"CLT LE6920CK-NHG","098289035394","0"
"CLT LE6920CMPS-B","098289020314","0"
"CLT LE6920CMPS-FDE","098289020321","0"
"CLT LE6920CMPS-STG","","0"
"CLT LE6920CO","098289020277","0"
"CLT LE6920MP-B","098289019431","0"
"CLT LE6920MPFDE","098289019554","0"
"CLT LE6920MPS-B","098289020284","0"
"CLT LE6920MPS-FDE","098289020291","0"
"CLT LE6920OEM1","098289020246","0"
"CLT LE6920OEM2","098289020253","0"
"CLT LE6920SCMCK","098289035370","0"
"CLT LE6921CK","098289035325","0"
"CLT LE6921CK-NHG","098289035400","0"
"CLT LE6940","098289019349","0"
"CLT LE6940CA","098289019486","0"
"CLT LE6940CK","098289035288","0"
"CLT LE6944CK","098289035318","0"
"CLT LE901-16SE","098289020154","0"
"CLT LT6720-R","098289019417","0"
"CLT M2012LT260G","098289047144","0"
"CLT M2012LT308G","098289047120","0"
"CLT M2012MT308T","098289047137","0"
"CLT M2012SA308","098289047113","0"
"CLT MT6400","098289025265","0"
"CLT MT6601","098289002501","2"
"CLT O1070A1CS","098289041654","0"
"CLT O1070CQB","098289042613","0"
"CLT O1070CQBZ","","0"
"CLT O1070M45","098289042644","0"
"CLT O1070RG","098289042088","22"
"CLT O1070RGZ","151550016697","0"
"CLT O1070RGZII","","0"
